Date,Entertainment,Fast_Food,Tech,Transportation,Energy,S&P_500
2007-07-03,-0.0011310438904191462,0.006068222689624424,0.029141149070348725,0.009796321688198995,0.006372278421774865,0.0035802512876219605
2007-07-05,0.007398866363595676,-0.002949745619454678,0.025189346057873412,0.018072596617239835,-0.0009802450436526052,0.0003475898263931576
2007-07-06,0.0047759414016233966,0.002309153081151235,-0.0018943214860103151,0.02001439521655987,0.019422037753104537,0.0033039969263952695
2007-07-09,-0.0039678538507116595,-0.004888926268666635,0.0021184415954157185,0.00028006853559276997,0.014412560159754185,0.0009213260458897921
2007-07-10,-0.019105753070084826,-0.017519164959290772,0.0029970092548080554,-0.03633328542395022,-0.014220585626364756,-0.014185449499020453
2007-07-11,0.0022360121690422137,0.005477608296365381,0.002134171570849633,0.015146002437911456,0.011381227513827091,0.00572140934255172
2007-07-12,0.006089702164331678,0.012843118921580384,0.014727932180064704,0.004089510272645885,0.03074145390857849,0.01905497986526261
2007-07-13,0.004222076742633736,0.002498860873615317,0.02439518931240838,0.001511708846636122,0.004391331144070438,0.003101407882381002
2007-07-16,-0.004173360630900465,0.000950666230966717,-0.002035424133689747,-0.008582907973370264,-0.014606531565709104,-0.0019194721215780586
2007-07-17,0.006809197157589787,0.0008743197206711063,0.005268821443741339,0.0004159173687947375,-0.01055646989484714,-9.681992628141067e-05
2007-07-18,0.006941100139788315,-0.0010533455997483714,-0.006139810014970138,0.004666662527713503,0.010853021211041251,-0.0020653240878290013
2007-07-19,0.00039565028483324065,0.00870479572306046,0.008401627795348037,0.01947841834506137,0.003522426223930832,0.0044690505655788915
2007-07-20,-0.011095232532066391,-0.012902562033658598,0.0012018378917061127,-0.00039268906373191297,-0.015333917108511572,-0.012220864994591185
2007-07-23,0.0030132861393722477,0.017420238801173146,-0.002254948186610884,-0.03435781425778903,0.012652087272773681,0.004869285458577677
2007-07-24,-0.010773192456403697,-0.001760373939476664,-0.04286820582892335,-0.015210045674653231,-0.03028535969511254,-0.01980442554686246
2007-07-25,0.009883648331926571,-0.016832087304314267,0.06213108591280386,-0.0024998919878598358,0.0052642432892135,0.004665612144987508
2007-07-26,-0.024653409574552778,-0.03259173247764487,0.029582219492545463,-0.02012806902912466,-0.033177193470165255,-0.02333849273648292
2007-07-27,-0.005550309836075798,-0.02026303787322695,-0.00790364968744824,-0.025214263673678836,-0.024364608204058252,-0.01599158435597181
2007-07-30,0.013963781029310712,-0.0024096357492777633,-0.011778451896457843,0.01735485878980873,0.017703654738842046,0.010254006997153065
2007-07-31,-0.02760481911767795,-0.010385755551342263,-0.052851609493161894,-0.020799327592363057,-0.008940383379187723,-0.012646643428824822
2007-08-01,0.004125160723244067,-0.0006713979153406658,0.012096884472539097,-0.0182013674172193,0.001936606338170795,0.007242669003718616
2007-08-02,-0.0005991010066088634,0.020172283905462527,0.012819199786146552,0.02474300158812385,-0.018051209332060406,0.004359290987711706
2007-08-03,-0.017121118078321167,-0.02497470908782914,-0.030899926605341962,-0.022640696203486643,-0.036230986981068344,-0.026585989591270898
2007-08-06,0.014658212664162595,0.022202120414359327,0.024208455004532385,-0.005253643529526071,0.014662686804853733,0.024151105980530163
2007-08-07,0.0033666144334732724,0.009182897092210603,0.0014271015135640275,0.04478827890153265,0.01471692841709152,0.006159366016551537
2007-08-08,-0.008002583720247848,-0.022226925244163243,-0.00435378507613266,0.14548390046753976,0.016821888375057367,0.014071842031649018
2007-08-09,-0.02629068723123834,-0.02458847091345548,-0.04745121353267027,-0.039344367608094,-0.040944887720143736,-0.029649630183580356
2007-08-10,0.003116327710044576,0.018595241947036798,-0.0048158264674878215,0.006778540970391971,0.011895569848522115,0.0003785373521689728
2007-08-13,0.005196056401714328,0.009677374794310543,0.012907909446431132,0.01263792244791739,-0.008452251613053682,-0.0004952881702965373
2007-08-14,-0.019225951380418514,-0.013597846508895561,-0.023659044238255204,-0.0408398128069199,-0.006226578127003455,-0.018156542744898196
2007-08-15,-0.01618221431129887,-0.009682190727068692,-0.026190052315956423,-0.005420839615905243,-0.017315907450254915,-0.013907838088907498
2007-08-16,0.00860966345869573,0.014770511347137897,-0.01485331741351905,-0.018872677229896204,-0.004421652839812275,0.003248786889889166
2007-08-17,0.005122189591750346,-0.005548931356102221,0.034832895211290744,0.0035763652398528374,0.03319634368427267,0.024566469488606746
2007-08-20,-0.009400370445488198,0.015595515083135806,-0.00086664123470251,0.027767851954211133,0.00013583204872216905,-0.0002696464541576127
2007-08-21,0.00610588008247187,0.004596880429622572,0.035977616972476416,0.023773494353835366,-0.011274078638602497,0.0010860546062276821
2007-08-22,0.011707382523415494,0.017799460529140193,0.02734933318204889,0.032141041975784816,0.01796134756100691,0.011712885751746116
2007-08-23,0.002033771228405161,-0.0013724129228162925,-0.009663432660600085,0.013415724693611901,0.0015559173626919205,-0.001072316451165345
2007-08-24,0.012718695076043904,0.006832350597037259,0.02571232120759425,0.013150661986564461,0.02343795024950057,0.011535039396367575
2007-08-27,-0.0031624539781071725,-0.011990625984361979,-0.01562546509721193,-0.00674904122312977,-0.005080579801821834,-0.008503590106740622
2007-08-28,-0.023805802124001477,-0.023136161356252325,-0.033379288353754456,-0.047672793260107614,-0.03239783019320929,-0.023473062124790167
2007-08-29,0.02398742570871442,0.011512086727786175,0.04412140950197464,0.024415801415465614,0.028708842088789686,0.021921880487575596
2007-08-30,-0.009208915070933478,-0.010705683751570137,0.00760961661247251,0.007882281303880793,0.0050257642029868455,-0.0041810099171704085
2007-08-31,0.01890880580419847,0.008581990910505892,0.014479265751036842,0.03871113332706261,0.01132890222668921,0.011216744478492524
2007-09-04,0.012425338793314755,0.005761064879216028,0.034535157978807234,0.006305507419694548,0.01097319815077794,0.01046822150297233
2007-09-05,-0.0012728309076022628,-0.0065339279710847475,-0.0263574716789829,-0.016099429285445232,-0.004612044348219972,-0.011501124180816724
2007-09-06,0.001624501550438435,0.005885468940512794,-0.0016750461489497919,0.00793362452391892,0.009591620480685016,0.0042518862449216765
2007-09-07,-0.02673905476657212,-0.01665116158844741,-0.020065448474899446,-0.04690845884182666,-0.014824657435151581,-0.016908457052106307
2007-09-10,-0.0038354833399134344,0.0045105773623640745,0.016999330855349493,-0.01711967529393082,-0.0018213648562159983,-0.0012728131774627505
