Entertainment,Fast_Food,Tech,Transportation,Energy,S&P_500
-0.01010266076468443,-0.00013987231474062704,0.03323345134758041,,0.019913624494086398,0.008832632317790745
0.013146267936530759,-0.007115723831834811,-0.002104434478425878,,-0.011131484898075899,-0.008340358766109057
0.002342516850462181,0.008494484586118267,-0.002200964057792005,,0.006952530945056328,0.0024520510273422502
0.002590435383887747,0.01697397964104566,0.022154233644919065,,0.0031335365174329083,0.011679055566465202
0.01277324994217563,0.00672362022611088,0.021742361065600607,,0.0033476936852280224,0.006254811732634646
-0.012902096877741175,0.007085649829714918,0.018390032040889695,,0.0065839705909698535,0.0022715506005615005
-0.0012936520078738782,0.0048407911386496505,0.005288331266325218,,-0.0024937506757906386,0.0008837091494260374
0.008555498063986979,-0.015230671778003729,0.01896304586151166,,-0.009093632492585702,0.0026240391362624127
0.0022299101823720882,0.03851373411590712,-0.0005286860392953025,,-0.0005113821763103373,0.001157801830666605
0.002822558147992938,0.0013591783227807912,9.607588391539619e-05,,-0.00405250789014061,-0.005529707814430296
0.010286520873340008,0.005865171880346131,0.026519883640177374,,0.016247016758916825,0.006731446013329201
0.01697540602232037,0.007675100755519215,-0.0004942036393839038,,0.0010238452868331753,0.004758592509955806
-0.009059633133140163,-0.005676109889554036,-0.004746620151023787,,-0.01610402320510408,-0.00660614672274995
-0.017436099063363655,0.0024389612534913294,-0.0024377141069351275,,0.016109442690445567,0.0054114082972474
0.0089482863667722,-0.005257379087428764,-0.0006748954665229394,,0.009865545548060337,-0.003769230441940885
0.07490452970590365,-0.00560602816737782,-0.004972116286590178,,-0.009825118218521231,0.001733077981854514
0.007931927240512702,-0.012178942844724271,0.13619380921553814,,0.006552586821530773,0.0045729269359882085
-0.013936235116935054,0.005688417834081505,0.04015976646391942,,0.00809993688420879,0.005603159325149543
-0.02038959297691804,0.01836568668181035,-0.011623980939101011,,-0.010996005475120937,-0.00767047021589129
0.029146441394789748,-0.003716612286953774,-0.003092789207576133,,0.008421263163360867,0.0009479345185350319
0.0030310426290920994,0.006949860681321574,0.03386339270303756,,0.017436764106623752,0.007099218605715496
0.038465483532359006,-0.004955521544288725,-0.006269762523756859,,0.011023218105150228,0.0007395138322054962
-0.0015707916966807825,-0.008138954090730358,-0.012794122687962442,,-0.0045693884564250945,-0.007373299992705418
0.013775089460733452,-0.0058420361960720675,-0.0028518438023702724,,-0.005572593878623598,-0.007638358323871608
0.013379694799032386,0.014191510549673762,0.005549821123534619,,0.014063512120078548,-0.0026826364089062027
-0.011099927933036526,0.007783901752627924,0.006581999076458222,,0.005308927387644932,0.006744990284814678
-0.02215797208138791,0.005113390688805142,-0.02367174888357075,,0.016899909547670563,-0.0018272182357014222
0.004815585686654545,0.042147892551612345,0.009734633775365925,,0.003377639757940521,0.007061949245771748
0.030659863296006205,-0.027907530774167157,-0.018623805613945613,,-0.0016684909876670943,-0.005994493172678084
0.0009508076953789588,0.011715116456084836,0.017572495442811226,,-0.005707002206763285,0.0028283555842611996
0.0014991266697213792,-0.010470696973204085,-0.01689963826653517,,-0.020613603296720275,-0.01177598073895536
-0.010223510205608513,0.00953311253817428,-0.0018221783078265562,,-0.013603065189521826,0.0007381242633648366
-0.01895451685292085,-0.0114156973186755,-0.008959421718071188,,-0.004184841471994051,-0.0009997793162725976
0.0009475728336842374,-0.0036446526957843914,-0.0009220181104893857,,0.012019455105018726,0.0005659803737392277
-0.003296449615798848,-0.005664714341353442,0.0014603410641821273,,0.004809026171289393,0.0016561474415583977
-0.008906183746983553,-0.0037083186683616745,-0.007001550497635891,,-0.005152226462406166,-0.003388649468067495
