Date,Close,daily_return,volume,ewma_short,ewma_long,crossover_long,crossover_short,crossover_signal,short_vol,long_vol,vol_trend_long,vol_trend_short,vol_trend_signal,bollinger_mid_band,bollinger_std,bollinger_upper_band,bollinger_lower_band,bollinger_long,bollinger_short,bollinger_signal,Short_Volume,Long_Volume,SMA_Volume_Ratio,crossover_vol_long,crossover_vol_short,crossover_vol_signal,ATR1,ATR2,ATR3,TrueRange,crossover_atr_entry,crossover_atr_exit,crossover_atr_signal
2004-06-03,16.50005531311035,0.0034051219380928366,4844100.0,16.47399579959918,16.472252353629106,1.0,0.0,1.0,0.0034760035909790956,0.0034760035909790956,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.6200008392333984,0.6000003814697266,0.020000457763671875,0.6200008392333984,1.0,0.0,1.0
2004-06-04,16.71158790588379,0.012820114160790874,3533400.0,16.564389691933073,16.553139355912055,1.0,0.0,1.0,0.007372690181405199,0.007292273099303883,0.0,-1.0,-1.0,,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.5400009155273438,0.6800003051757812,0.1399993896484375,0.6800003051757812,1.0,0.0,1.0
2004-06-07,16.556047439575195,-0.009307342137956365,5373200.0,16.561852636178727,16.553881563930766,1.0,0.0,1.0,0.009830051993359862,0.009320962213944524,0.0,-1.0,-1.0,,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.48999977111816406,0.1399993896484375,0.35000038146972656,0.48999977111816406,1.0,0.0,1.0
2004-06-08,16.69915199279785,0.008643642375690597,4501900.0,16.59739928492703,16.583746731398847,1.0,0.0,1.0,0.009012363886563408,0.008696925202476053,0.0,-1.0,-1.0,,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.31999969482421875,0.3299999237060547,0.010000228881835938,0.3299999237060547,1.0,0.0,1.0
2004-06-09,16.537382125854492,-0.009687310290554252,3523100.0,16.58364180773145,16.57574903141162,1.0,0.0,1.0,0.009735094378155552,0.009323779728376757,0.0,-1.0,-1.0,,,,,0.0,0.0,0.0,4355140.0,,,0.0,0.0,0.0,0.4200000762939453,0.10000038146972656,0.31999969482421875,0.4200000762939453,1.0,0.0,1.0
2004-06-10,16.829809188842773,0.017682790466037712,4980600.0,16.63495033137276,16.613570066414205,1.0,0.0,1.0,0.011545762691866582,0.010710699550557649,0.0,-1.0,-1.0,,,,,0.0,0.0,0.0,4382440.0,,,0.0,0.0,0.0,0.39999961853027344,0.4699993133544922,0.06999969482421875,0.4699993133544922,1.0,0.0,1.0
2004-06-14,16.798694610595703,-0.0018487778380575914,4753000.0,16.66658124689619,16.637848856862636,1.0,0.0,1.0,0.010545875675878443,0.010048217130153768,0.0,-1.0,-1.0,,,,,0.0,0.0,0.0,4626360.0,,,0.0,0.0,0.0,0.39999961853027344,0.15999984741210938,0.23999977111816406,0.39999961853027344,1.0,0.0,1.0
2004-06-15,16.599597930908203,-0.011851913752984111,6445300.0,16.65441704457351,16.633359298013183,1.0,0.0,1.0,0.011207388005199853,0.010577018439030195,0.0,-1.0,-1.0,,,,,0.0,0.0,0.0,4840780.0,,,0.0,0.0,0.0,0.5400009155273438,0.10000038146972656,0.4400005340576172,0.5400009155273438,1.0,0.0,1.0
2004-06-16,16.618261337280273,0.0011243288210807112,3503200.0,16.648176596649854,16.63175358931139,1.0,0.0,1.0,0.010148133240061988,0.00993732544037049,0.0,-1.0,-1.0,,,,,0.0,0.0,0.0,4641040.0,,,0.0,0.0,0.0,0.1999988555908203,0.11999893188476562,0.07999992370605469,0.1999988555908203,1.0,0.0,1.0
2004-06-17,16.62448501586914,0.0003745084075013061,4083500.0,16.64425659493873,16.631046063541373,1.0,0.0,1.0,0.009231079349970998,0.009395364006567779,1.0,0.0,1.0,,,,,0.0,0.0,0.0,4753120.0,,,0.0,0.0,0.0,0.2999992370605469,0.12000083923339844,0.17999839782714844,0.2999992370605469,1.0,0.0,1.0
